StudentID,year,class,student_department,course_code,course_name,semester,hours_per_week,course_credit,faculty_id,faculty_department,assigned_room,room_department,Block,assigned_lab,lab_machines
S0642,1,C,CHEM,C0528,Organic Chemistry,7,6,4,F0026,CHEM,564,Chemical,F,,
S0642,1,C,CHEM,C0528,Organic Chemistry,7,6,4,F0026,CHEM,564,English,H,,
S0642,1,C,CHEM,C0528,Organic Chemistry,7,6,4,F0026,CHEM,564,Chemistry,B,,
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,93.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,79.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,48.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,31.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,91.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Electrical,G,LAB-287,104.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,93.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,79.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,48.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,31.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,91.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Chemical,G,LAB-287,104.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,93.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,79.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,48.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,31.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,91.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Economics,A,LAB-287,104.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,93.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,79.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,48.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,31.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,91.0
S0642,1,C,CHEM,C0219,Artificial Intelligence,3,3,2,F0830,CHEM,276,Management,D,LAB-287,104.0
S0642,1,C,CHEM,C0454,Control Systems,5,4,5,F0948,CHEM,362,Chemistry,G,,
S0642,1,C,CHEM,C0454,Control Systems,5,4,5,F0948,CHEM,362,Economics,G,,
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,31.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Computer Science,E,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Computer Science,E,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Computer Science,E,LAB-271,31.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mathematics,A,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mathematics,A,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mathematics,A,LAB-271,31.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,English,G,LAB-271,31.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mechanical,D,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mechanical,D,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Mechanical,D,LAB-271,31.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Electronics,H,LAB-271,14.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Electronics,H,LAB-271,29.0
S0642,1,C,CHEM,C0114,Microbiology,5,5,5,F0296,CHEM,479,Electronics,H,LAB-271,31.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Chemical,E,LAB-85,103.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Chemical,E,LAB-85,95.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Chemical,E,LAB-85,86.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Chemical,E,LAB-85,35.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Computer Science,E,LAB-85,103.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Computer Science,E,LAB-85,95.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Computer Science,E,LAB-85,86.0
S0642,1,C,CHEM,C0929,Compiler Design,3,6,4,F0631,CHEM,129,Computer Science,E,LAB-85,35.0
S0642,1,C,CHEM,C0763,Thermodynamics,5,5,2,F0896,CHEM,554,Chemical,A,,
S0642,1,C,CHEM,C0763,Thermodynamics,5,5,2,F0896,CHEM,554,Electrical,A,,
S0642,1,C,CHEM,C0763,Thermodynamics,5,5,2,F0896,CHEM,554,Electrical,D,,
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Biotechnology,E,LAB-295,105.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Biotechnology,E,LAB-295,101.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Biotechnology,E,LAB-295,94.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Biotechnology,E,LAB-295,42.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Biotechnology,E,LAB-295,53.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Economics,G,LAB-295,105.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Economics,G,LAB-295,101.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Economics,G,LAB-295,94.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Economics,G,LAB-295,42.0
S0643,1,D,CHEM,C0204,Structural Analysis,1,3,3,F0067,CHEM,591,Economics,G,LAB-295,53.0
S0643,1,D,CHEM,C0556,Thermodynamics,3,3,5,F0585,CHEM,582,Chemistry,B,,
S0643,1,D,CHEM,C0945,Control Systems,4,3,3,F0447,CHEM,285,Civil,D,LAB-197,120.0
S0643,1,D,CHEM,C0945,Control Systems,4,3,3,F0447,CHEM,285,Mechanical,F,LAB-197,120.0
S0643,1,D,CHEM,C0945,Control Systems,4,3,3,F0447,CHEM,285,Electrical,A,LAB-197,120.0
S0643,1,D,CHEM,C0945,Control Systems,4,3,3,F0447,CHEM,285,Chemistry,H,LAB-197,120.0
S0643,1,D,CHEM,C0947,Machine Learning,4,2,4,F0668,CHEM,590,Economics,D,,
S0643,1,D,CHEM,C0947,Machine Learning,4,2,4,F0668,CHEM,590,Biotechnology,C,,
S0643,1,D,CHEM,C0947,Machine Learning,4,2,4,F0668,CHEM,590,English,A,,
S0643,1,D,CHEM,C0947,Machine Learning,4,2,4,F0668,CHEM,590,Biotechnology,H,,
S0643,1,D,CHEM,C0947,Machine Learning,4,2,4,F0668,CHEM,590,Economics,H,,
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,B,LAB-225,117.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,B,LAB-225,28.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,B,LAB-225,24.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,B,LAB-225,63.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Electrical,H,LAB-225,117.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Electrical,H,LAB-225,28.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Electrical,H,LAB-225,24.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Electrical,H,LAB-225,63.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,G,LAB-225,117.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,G,LAB-225,28.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,G,LAB-225,24.0
S0644,1,C,IT,C0896,Structural Analysis,2,2,3,F0076,IT,568,Mathematics,G,LAB-225,63.0
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Civil,D,,
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Mathematics,B,,
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Electronics,B,,
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Mechanical,C,,
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Biotechnology,H,,
S0644,1,C,IT,C0286,Structural Analysis,5,3,2,F0178,IT,248,Economics,A,,
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,A,LAB-201,11.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,A,LAB-201,53.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,A,LAB-201,84.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,A,LAB-201,61.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,A,LAB-201,40.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Economics,E,LAB-201,11.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Economics,E,LAB-201,53.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Economics,E,LAB-201,84.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Economics,E,LAB-201,61.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Economics,E,LAB-201,40.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Biotechnology,C,LAB-201,11.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Biotechnology,C,LAB-201,53.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Biotechnology,C,LAB-201,84.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Biotechnology,C,LAB-201,61.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Biotechnology,C,LAB-201,40.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Physics,F,LAB-201,11.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Physics,F,LAB-201,53.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Physics,F,LAB-201,84.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Physics,F,LAB-201,61.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Physics,F,LAB-201,40.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,B,LAB-201,11.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,B,LAB-201,53.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,B,LAB-201,84.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,B,LAB-201,61.0
S0644,1,C,IT,C0622,Fluid Mechanics,5,5,2,F0135,IT,592,Electrical,B,LAB-201,40.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Chemical,A,LAB-31,76.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Chemical,A,LAB-31,44.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Electrical,A,LAB-31,76.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Electrical,A,LAB-31,44.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Electrical,D,LAB-31,76.0
S0644,1,C,IT,C0372,Thermodynamics,7,6,5,F0727,IT,554,Electrical,D,LAB-31,44.0
S0644,1,C,IT,C0236,Power Systems,8,2,2,F0079,IT,320,Civil,C,,
S0644,1,C,IT,C0236,Power Systems,8,2,2,F0079,IT,320,Physics,D,,
S0644,1,C,IT,C0236,Power Systems,8,2,2,F0079,IT,320,Mechanical,D,,
S0644,1,C,IT,C0236,Power Systems,8,2,2,F0079,IT,320,Mechanical,F,,
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemistry,F,LAB-138,106.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemistry,F,LAB-138,118.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemistry,F,LAB-138,18.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemistry,F,LAB-138,79.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemical,C,LAB-138,106.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemical,C,LAB-138,118.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemical,C,LAB-138,18.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Chemical,C,LAB-138,79.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Mathematics,H,LAB-138,106.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Mathematics,H,LAB-138,118.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Mathematics,H,LAB-138,18.0
S0645,2,A,BIO,C0698,Fluid Mechanics,8,2,2,F0893,BIO,305,Mathematics,H,LAB-138,79.0
S0645,2,A,BIO,C0651,Compiler Design,2,4,3,F0899,BIO,290,Chemical,C,LAB-217,35.0
S0645,2,A,BIO,C0651,Compiler Design,2,4,3,F0899,BIO,290,Chemical,C,LAB-217,105.0
S0645,2,A,BIO,C0651,Compiler Design,2,4,3,F0899,BIO,290,Chemical,C,LAB-217,87.0
S0645,2,A,BIO,C0651,Compiler Design,2,4,3,F0899,BIO,290,Chemical,C,LAB-217,78.0
S0645,2,A,BIO,C0131,Computer Networks,7,5,5,F0025,BIO,201,Civil,H,,
S0645,2,A,BIO,C0131,Computer Networks,7,5,5,F0025,BIO,201,Electronics,C,,
S0645,2,A,BIO,C0131,Computer Networks,7,5,5,F0025,BIO,201,Electronics,C,,
S0645,2,A,BIO,C0886,Machine Learning,8,4,4,F0343,BIO,230,Chemical,E,LAB-260,43.0
S0645,2,A,BIO,C0886,Machine Learning,8,4,4,F0343,BIO,230,Chemical,B,LAB-260,43.0
S0645,2,A,BIO,C0886,Machine Learning,8,4,4,F0343,BIO,230,English,C,LAB-260,43.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,English,F,LAB-100,94.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,English,F,LAB-100,52.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,English,F,LAB-100,86.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,Electronics,G,LAB-100,94.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,Electronics,G,LAB-100,52.0
S0645,2,A,BIO,C0557,Microbiology,7,2,5,F0702,BIO,516,Electronics,G,LAB-100,86.0
S0645,2,A,BIO,C0939,Thermodynamics,2,2,2,F0837,BIO,541,Electrical,C,,
S0645,2,A,BIO,C0939,Thermodynamics,2,2,2,F0837,BIO,541,Physics,H,,
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,C,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,C,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,C,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,C,LAB-280,101.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Biotechnology,B,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Biotechnology,B,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Biotechnology,B,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Biotechnology,B,LAB-280,101.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,A,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,A,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,A,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Electrical,A,LAB-280,101.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,F,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,F,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,F,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,F,LAB-280,101.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Economics,B,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Economics,B,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Economics,B,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Economics,B,LAB-280,101.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,A,LAB-280,64.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,A,LAB-280,25.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,A,LAB-280,52.0
S0646,1,D,ECE,C0639,Computer Networks,3,4,2,F0232,ECE,579,Chemical,A,LAB-280,101.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Mechanical,F,LAB-28,45.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Mechanical,F,LAB-28,18.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Mechanical,F,LAB-28,95.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Physics,A,LAB-28,45.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Physics,A,LAB-28,18.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Physics,A,LAB-28,95.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Management,D,LAB-28,45.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Management,D,LAB-28,18.0
S0646,1,D,ECE,C0581,Fluid Mechanics,6,4,4,F0354,ECE,432,Management,D,LAB-28,95.0
S0646,1,D,ECE,C0677,Structural Analysis,7,4,3,F0142,ECE,218,Chemical,A,,
S0646,1,D,ECE,C0677,Structural Analysis,7,4,3,F0142,ECE,218,Electronics,A,,
S0646,1,D,ECE,C0677,Structural Analysis,7,4,3,F0142,ECE,218,Economics,B,,
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Civil,A,LAB-269,102.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Civil,A,LAB-269,74.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Civil,A,LAB-269,26.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Civil,A,LAB-269,14.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Mathematics,B,LAB-269,102.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Mathematics,B,LAB-269,74.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Mathematics,B,LAB-269,26.0
S0646,1,D,ECE,C0458,Cyber Security,5,6,2,F0195,ECE,334,Mathematics,B,LAB-269,14.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,46.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,91.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,38.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,17.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Computer Science,A,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,46.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,91.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,38.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,17.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Economics,H,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,46.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,91.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,38.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,17.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Electrical,A,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,46.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,91.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,38.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,47.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,17.0
S0646,1,D,ECE,C0545,Compiler Design,7,4,2,F0354,ECE,584,Physics,F,LAB-116,47.0
S0647,1,B,ECE,C0647,Structural Analysis,4,6,5,F0146,ECE,462,Biotechnology,E,,
S0647,1,B,ECE,C0647,Structural Analysis,4,6,5,F0146,ECE,462,Chemical,D,,
S0647,1,B,ECE,C0647,Structural Analysis,4,6,5,F0146,ECE,462,English,C,,
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,97.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,94.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,20.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,84.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,92.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,53.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,115.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,G,LAB-222,43.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,97.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,94.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,20.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,84.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,92.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,53.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,115.0
S0647,1,B,ECE,C0172,Machine Learning,7,6,3,F0323,ECE,227,Biotechnology,D,LAB-222,43.0
